,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,AD,validation,ADNetwork,23,"M,F",0.8483965014577259,0.559322033898305,0.7930390865173474,0.4727019689863523,0.8112648221343874,0.4583333333333333,0.717391304347826,0.026975123211741447,50,207462,7
362,AD,validation,ADNetwork,362,"M,F",0.8134110787172012,0.5616438356164384,0.8463255745864442,0.5238300164786411,0.8112648221343874,0.41,0.8913043478260869,0.031955938786268234,30,207462,7
191,AD,validation,ADNetwork,191,"M,F",0.5889212827988338,0.3788546255506608,0.7350680720245939,0.4564382254051204,0.8112648221343874,0.23756906077348067,0.9347826086956522,0.02485048584640026,50,207462,7
80,AD,validation,ADNetwork,80,"M,F",0.7725947521865889,0.4657534246575342,0.7584541062801933,0.42294714158955504,0.8112648221343874,0.34,0.7391304347826086,0.027763059362769127,50,207462,7
769,AD,validation,ADNetwork,769,"M,F",0.8017492711370262,0.5466666666666666,0.8395915678524374,0.5159454010940258,0.8112648221343874,0.3942307692307692,0.8913043478260869,0.02525755949318409,50,207462,7
328,AD,validation,ADNetwork,328,"M,F",0.8658892128279884,0.6166666666666667,0.839884350753916,0.5311826593991634,0.8112648221343874,0.5,0.8043478260869565,0.026008402928709984,50,207462,7
204,AD,validation,ADNetwork,204,"M,F",0.7871720116618076,0.496551724137931,0.7852437417654808,0.45358900194747576,0.8112648221343874,0.36363636363636365,0.782608695652174,0.028733348473906517,30,207462,7
281,AD,validation,ADNetwork,281,"M,F",0.8542274052478134,0.5535714285714286,0.7780339628165714,0.4595601086284316,0.8112648221343874,0.4696969696969697,0.6739130434782609,0.030172595754265785,50,207462,7
841,AD,validation,ADNetwork,841,"M,F",0.7638483965014577,0.47058823529411764,0.7717757282974673,0.4399951191947145,0.8112648221343874,0.3364485981308411,0.782608695652174,0.023405471816658974,50,207462,7
31,AD,validation,ADNetwork,31,"M,F",0.8163265306122449,0.5401459854014599,0.8112648221343873,0.4844793626958667,0.8112648221343874,0.4065934065934066,0.8043478260869565,0.02614186704158783,44,207462,7
