,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,AD,validation,ADNetworkOpt,23,"M,F",0.6151603498542274,0.0958904109589041,0.4190626797009776,,0.5050316273720529,0.0707070707070707,0.14893617021276595,0.023852895945310593,50,239887,10
362,AD,validation,ADNetworkOpt,362,"M,F",0.6588921282798834,0.18181818181818182,0.4980951696377228,,0.5050316273720529,0.13541666666666666,0.2765957446808511,0.03590600937604904,36,239887,10
191,AD,validation,ADNetworkOpt,191,"M,F",0.6268221574344023,0.24705882352941178,0.5511069580218516,0.20964474454619864,0.5050316273720529,0.17073170731707318,0.44680851063829785,0.025154825299978256,50,239887,10
80,AD,validation,ADNetworkOpt,80,"M,F",0.6122448979591837,0.21301775147928995,0.515813686026452,0.17050766691648508,0.5050316273720529,0.14754098360655737,0.3829787234042553,0.01926894299685955,50,239887,10
769,AD,validation,ADNetworkOpt,769,"M,F",0.6909620991253644,0.2535211267605634,0.5614217941345601,0.19147401721846954,0.5050316273720529,0.18947368421052632,0.3829787234042553,0.022515183314681053,50,239887,10
328,AD,validation,ADNetworkOpt,328,"M,F",0.6705539358600583,0.24161073825503357,0.5495974698102357,0.18497246923085345,0.5050316273720529,0.17647058823529413,0.3829787234042553,0.03783217817544937,50,239887,10
204,AD,validation,ADNetworkOpt,204,"M,F",0.6967930029154519,0.1875,0.511105520414031,0.11572781763836909,0.5050316273720529,0.14814814814814814,0.2553191489361702,0.029078347608447075,50,239887,10
281,AD,validation,ADNetworkOpt,281,"M,F",0.6588921282798834,0.13333333333333333,0.46229873490511786,,0.5050316273720529,0.10227272727272728,0.19148936170212766,0.025385748594999313,50,239887,10
841,AD,validation,ADNetworkOpt,841,"M,F",0.5597667638483965,0.21761658031088082,0.5122556066705002,0.19619669910684012,0.5050316273720529,0.14383561643835616,0.44680851063829785,0.033137694001197815,50,239887,10
31,AD,validation,ADNetworkOpt,31,"M,F",0.717201166180758,0.17094017094017094,0.505031627372053,0.09472117114322934,0.5050316273720529,0.14285714285714285,0.2127659574468085,0.038012731820344925,50,239887,10
