,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,PD,validation,PDNetworkLong,23,"M,F",0.7755102040816326,0.33043478260869563,0.7549745207473915,0.40652852077983925,0.7911914583838875,0.21348314606741572,0.7307692307692307,0.01569220796227455,50,856811,10
362,PD,validation,PDNetworkLong,362,"M,F",0.597667638483965,0.25806451612903225,0.747027420528998,0.4636521641623682,0.7911914583838875,0.15,0.9230769230769231,0.01932593435049057,21,856811,10
191,PD,validation,PDNetworkLong,191,"M,F",0.8338192419825073,0.44660194174757284,0.8571341907304051,0.5202297702297702,0.7911914583838875,0.2987012987012987,0.8846153846153846,0.03181876614689827,19,856811,10
80,PD,validation,PDNetworkLong,80,"M,F",0.6355685131195336,0.26900584795321636,0.7498786702256733,0.4501894657067071,0.7911914583838875,0.15862068965517243,0.8846153846153846,0.03042968362569809,16,856811,10
769,PD,validation,PDNetworkLong,769,"M,F",0.8046647230320699,0.3963963963963964,0.8237078379034215,0.4825178423017559,0.7911914583838875,0.25882352941176473,0.8461538461538461,0.17692731320858002,15,856811,10
328,PD,validation,PDNetworkLong,328,"M,F",0.3673469387755102,0.1685823754789272,0.587114777966513,0.39991458823417136,0.7911914583838875,0.09361702127659574,0.8461538461538461,0.01709924079477787,50,856811,10
204,PD,validation,PDNetworkLong,204,"M,F",0.6938775510204082,0.2953020134228188,0.7637709293860714,0.4425369719048166,0.7911914583838875,0.17886178861788618,0.8461538461538461,0.044655691832304,9,856811,10
281,PD,validation,PDNetworkLong,281,"M,F",0.8075801749271136,0.32653061224489793,0.7193642319825285,0.35757892900750043,0.7911914583838875,0.2222222222222222,0.6153846153846154,0.016716614365577698,50,856811,10
841,PD,validation,PDNetworkLong,841,"M,F",0.8221574344023324,0.3711340206185567,0.7625576316428052,0.40877446784316573,0.7911914583838875,0.2535211267605634,0.6923076923076923,0.016232246533036232,37,856811,10
31,PD,validation,PDNetworkLong,31,"M,F",0.6793002915451894,0.3037974683544304,0.7911914583838875,0.47956125507145914,0.7911914583838875,0.18181818181818182,0.9230769230769231,0.02588912844657898,15,856811,10
