,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,MCI,validation,MCINetworkLong,23,"M,F",0.7551020408163265,0.7358490566037735,0.7640909090909092,0.36436787702093826,0.7495454545454545,0.6685714285714286,0.8181818181818182,0.08747892081737518,50,861836,10
362,MCI,validation,MCINetworkLong,362,"M,F",0.760932944606414,0.7544910179640718,0.7780594405594407,0.3782740926132314,0.7495454545454545,0.6596858638743456,0.8811188811188811,0.13960282504558563,22,861836,10
191,MCI,validation,MCINetworkLong,191,"M,F",0.8221574344023324,0.7918088737201365,0.8205944055944057,0.414710051852909,0.7495454545454545,0.7733333333333333,0.8111888111888111,0.38908669352531433,50,861836,10
80,MCI,validation,MCINetworkLong,80,"M,F",0.8046647230320699,0.7632508833922261,0.7976223776223775,0.39744745050867497,0.7495454545454545,0.7714285714285715,0.7552447552447552,0.8171951770782471,50,861836,10
769,MCI,validation,MCINetworkLong,769,"M,F",0.749271137026239,0.73125,0.759090909090909,0.36059063731149515,0.7495454545454545,0.6610169491525424,0.8181818181818182,0.14813964068889618,25,861836,10
328,MCI,validation,MCINetworkLong,328,"M,F",0.7580174927113703,0.7365079365079366,0.7655944055944056,0.3652526875118237,0.7495454545454545,0.6744186046511628,0.8111888111888111,0.08300748467445374,50,861836,10
204,MCI,validation,MCINetworkLong,204,"M,F",0.7434402332361516,0.7349397590361446,0.7590734265734267,0.36302737323145484,0.7495454545454545,0.6455026455026455,0.8531468531468531,0.08397483825683594,27,861836,10
281,MCI,validation,MCINetworkLong,281,"M,F",0.749271137026239,0.7455621301775148,0.7680594405594406,0.3715080837529817,0.7495454545454545,0.6461538461538462,0.8811188811188811,0.036440469324588776,50,861836,10
841,MCI,validation,MCINetworkLong,841,"M,F",0.7842565597667639,0.7516778523489933,0.7841083916083916,0.38117859757096095,0.7495454545454545,0.7225806451612903,0.7832167832167832,0.2878741919994354,28,861836,10
31,MCI,validation,MCINetworkLong,31,"M,F",0.7230320699708455,0.7323943661971831,0.7495454545454545,0.3631900444568908,0.7495454545454545,0.6132075471698113,0.9090909090909091,0.21290738880634308,23,861836,10
