,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,EMCI,validation,EMCINetwork,23,"M,F",0.7900874635568513,0.7517241379310344,0.7861188811188811,0.3845202416630988,0.750576923076923,0.7414965986394558,0.7622377622377622,0.416176974773407,50,207462,7
362,EMCI,validation,EMCINetwork,362,"M,F",0.7725947521865889,0.75,0.7790909090909091,0.3762360088890701,0.750576923076923,0.6923076923076923,0.8181818181818182,0.5030966401100159,50,207462,7
191,EMCI,validation,EMCINetwork,191,"M,F",0.7988338192419825,0.7823343848580442,0.8085664335664335,0.40067544465855515,0.750576923076923,0.7126436781609196,0.8671328671328671,0.17786568403244019,50,207462,7
80,EMCI,validation,EMCINetwork,80,"M,F",0.7900874635568513,0.7615894039735099,0.7920979020979021,0.38763982776304684,0.750576923076923,0.7232704402515723,0.8041958041958042,0.19371800124645233,50,207462,7
769,EMCI,validation,EMCINetwork,769,"M,F",0.7463556851311953,0.7387387387387387,0.76256993006993,0.3659990385554295,0.750576923076923,0.6473684210526316,0.8601398601398601,0.09484514594078064,50,207462,7
328,EMCI,validation,EMCINetwork,328,"M,F",0.7434402332361516,0.7411764705882353,0.7630594405594406,0.36822811499077945,0.750576923076923,0.6395939086294417,0.8811188811188811,0.11794310808181763,50,207462,7
204,EMCI,validation,EMCINetwork,204,"M,F",0.7580174927113703,0.7507507507507507,0.7745629370629371,0.3753397515481296,0.750576923076923,0.6578947368421053,0.8741258741258742,0.13726764917373657,23,207462,7
281,EMCI,validation,EMCINetwork,281,"M,F",0.7405247813411079,0.7343283582089553,0.7575699300699301,0.3626273280291137,0.750576923076923,0.640625,0.8601398601398601,0.16090573370456696,16,207462,7
841,EMCI,validation,EMCINetwork,841,"M,F",0.7346938775510204,0.7315634218289085,0.7535664335664335,0.36068013619034023,0.750576923076923,0.6326530612244898,0.8671328671328671,0.12289440631866455,30,207462,7
31,EMCI,validation,EMCINetwork,31,"M,F",0.7346938775510204,0.7267267267267268,0.7505769230769231,0.3566583255627294,0.750576923076923,0.6368421052631579,0.8461538461538461,0.17646624147891998,27,207462,7
