,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,AD,test,ADNetwork,23,"M,F",0.8367346938775511,0.5254237288135594,0.7622196664749856,0.4343944692907772,0.7995255894192064,0.43661971830985913,0.6595744680851063,0.026975123211741447,50,207462,7
362,AD,test,ADNetwork,362,"M,F",0.7667638483965015,0.48717948717948717,0.7843228867165037,0.4546605402150822,0.7995255894192064,0.3486238532110092,0.8085106382978723,0.031955938786268234,30,207462,7
191,AD,test,ADNetwork,191,"M,F",0.6034985422740525,0.39285714285714285,0.7434229442208165,0.45972583046922344,0.7995255894192064,0.24858757062146894,0.9361702127659575,0.02485048584640026,50,207462,7
80,AD,test,ADNetwork,80,"M,F",0.8309037900874635,0.5245901639344263,0.7677903967797586,0.4385985153939995,0.7995255894192064,0.4266666666666667,0.6808510638297872,0.027763059362769127,50,207462,7
769,AD,test,ADNetwork,769,"M,F",0.7580174927113703,0.45751633986928103,0.7524079930994825,0.41790123745776336,0.7995255894192064,0.330188679245283,0.7446808510638298,0.02525755949318409,50,207462,7
328,AD,test,ADNetwork,328,"M,F",0.8250728862973761,0.5384615384615384,0.7912593444508338,0.46365027132909786,0.7995255894192064,0.42168674698795183,0.7446808510638298,0.026008402928709984,50,207462,7
204,AD,test,ADNetwork,204,"M,F",0.7784256559766763,0.5128205128205128,0.8089778608395629,0.4821959959913248,0.7995255894192064,0.3669724770642202,0.851063829787234,0.028733348473906517,30,207462,7
281,AD,test,ADNetwork,281,"M,F",0.8163265306122449,0.47058823529411764,0.7235480161012076,0.3829873388058364,0.7995255894192064,0.3888888888888889,0.5957446808510638,0.030172595754265785,50,207462,7
841,AD,test,ADNetwork,841,"M,F",0.7638483965014577,0.4774193548387097,0.7736845888441632,0.44246433798105533,0.7995255894192064,0.3425925925925926,0.7872340425531915,0.023405471816658974,50,207462,7
31,AD,test,ADNetwork,31,"M,F",0.793002915451895,0.5170068027210885,0.7995255894192065,0.4703486136095776,0.7995255894192064,0.38,0.8085106382978723,0.02614186704158783,44,207462,7
