,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,PD,validation,PDNetwork,23,"M,F",0.8542274052478134,0.3902439024390244,0.7446008250424654,0.3893249607535322,0.7978039310846883,0.2857142857142857,0.6153846153846154,0.02332461252808571,50,207462,7
362,PD,validation,PDNetwork,362,"M,F",0.8862973760932945,0.417910447761194,0.7266440184421257,0.38165343864696777,0.7978039310846883,0.34146341463414637,0.5384615384615384,0.02566801756620407,50,207462,7
191,PD,validation,PDNetwork,191,"M,F",0.8250728862973761,0.4339622641509434,0.8524023295316671,0.5146291208791208,0.7978039310846883,0.2875,0.8846153846153846,0.03505676984786987,21,207462,7
80,PD,validation,PDNetwork,80,"M,F",0.8425655976676385,0.4489795918367347,0.8442125697646202,0.5058838553736513,0.7978039310846883,0.3055555555555556,0.8461538461538461,0.028279749676585197,26,207462,7
769,PD,validation,PDNetwork,769,"M,F",0.7871720116618076,0.3865546218487395,0.8318975976704683,0.49453503485761546,0.7978039310846883,0.24731182795698925,0.8846153846153846,0.033712949603796005,18,207462,7
328,PD,validation,PDNetwork,328,"M,F",0.8658892128279884,0.41025641025641024,0.7509099733074497,0.4003139717425432,0.7978039310846883,0.3076923076923077,0.6153846153846154,0.02083495445549488,50,207462,7
204,PD,validation,PDNetwork,204,"M,F",0.8250728862973761,0.4,0.7994418830380975,0.4526951261645139,0.7978039310846883,0.2702702702702703,0.7692307692307693,0.028510211035609245,17,207462,7
281,PD,validation,PDNetwork,281,"M,F",0.08746355685131195,0.13774104683195593,0.4886556661004611,,0.7978039310846883,0.07418397626112759,0.9615384615384616,0.021465307101607323,50,207462,7
841,PD,validation,PDNetwork,841,"M,F",0.7521865889212828,0.34108527131782945,0.7953166707109925,0.45990219410072786,0.7978039310846883,0.21359223300970873,0.8461538461538461,0.023524202406406403,23,207462,7
31,PD,validation,PDNetwork,31,"M,F",0.6588921282798834,0.2994011976047904,0.7978039310846883,0.4950776897151192,0.7978039310846883,0.1773049645390071,0.9615384615384616,0.02110663242638111,16,207462,7
