,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,LMCI,test,LMCINetworkLong,23,"M,F",0.8425655976676385,0.7522935779816514,0.8154900590245419,0.4712058315911072,0.8215478409443926,0.7663551401869159,0.7387387387387387,0.7309986352920532,50,857066,10
362,LMCI,test,LMCINetworkLong,362,"M,F",0.7317784256559767,0.6714285714285714,0.7617854923889407,0.40269611305718056,0.8215478409443926,0.5562130177514792,0.8468468468468469,0.13802079856395721,50,857066,10
191,LMCI,test,LMCINetworkLong,191,"M,F",0.7900874635568513,0.7142857142857143,0.7954916123019572,0.4315514261237232,0.8215478409443926,0.6382978723404256,0.8108108108108109,0.22280938923358917,50,857066,10
80,LMCI,test,LMCINetworkLong,80,"M,F",0.7434402332361516,0.6811594202898551,0.770406182044113,0.4094380890299258,0.8215478409443926,0.5696969696969697,0.8468468468468469,0.1330990195274353,17,857066,10
769,LMCI,test,LMCINetworkLong,769,"M,F",0.8338192419825073,0.7466666666666667,0.8137232059645854,0.4625428712431935,0.8215478409443926,0.7368421052631579,0.7567567567567568,0.6284300088882446,50,857066,10
328,LMCI,test,LMCINetworkLong,328,"M,F",0.8221574344023324,0.7447698744769874,0.8168491767629699,0.4570119613965278,0.8215478409443926,0.6953125,0.8018018018018018,0.3771536648273468,50,857066,10
204,LMCI,test,LMCINetworkLong,204,"M,F",0.8163265306122449,0.7341772151898734,0.8078401677539608,0.4485002495206577,0.8215478409443926,0.6904761904761905,0.7837837837837838,0.4169453978538513,50,857066,10
281,LMCI,test,LMCINetworkLong,281,"M,F",0.8192419825072886,0.7479674796747967,0.821742000621311,0.45923678780821636,0.8215478409443926,0.6814814814814815,0.8288288288288288,0.3511217534542084,50,857066,10
841,LMCI,test,LMCINetworkLong,841,"M,F",0.7988338192419825,0.7272727272727273,0.8066557937247593,0.44243970903930663,0.8215478409443926,0.647887323943662,0.8288288288288288,0.22594617307186127,50,857066,10
31,LMCI,test,LMCINetworkLong,31,"M,F",0.8221574344023324,0.7489711934156379,0.8215478409443927,0.46014623820746275,0.8215478409443926,0.6893939393939394,0.8198198198198198,0.2791350781917572,50,857066,10
