,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,LMCI,validation,LMCINetworkLong,23,"M,F",0.880466472303207,0.8075117370892019,0.8544284042138118,0.5226705333501449,0.8036870854467422,0.8349514563106796,0.7818181818181819,0.7309986352920532,50,857066,10
362,LMCI,validation,LMCINetworkLong,362,"M,F",0.7755102040816326,0.7116104868913857,0.7987709715177527,0.43553213327683626,0.8036870854467422,0.6050955414012739,0.8636363636363636,0.13802079856395721,50,857066,10
191,LMCI,validation,LMCINetworkLong,191,"M,F",0.8192419825072886,0.7479674796747967,0.8237612173234491,0.4619564709000483,0.8036870854467422,0.6764705882352942,0.8363636363636363,0.22280938923358917,50,857066,10
80,LMCI,validation,LMCINetworkLong,80,"M,F",0.7696793002915452,0.7148014440433214,0.8040772532188841,0.44174246259667255,0.8036870854467422,0.592814371257485,0.9,0.1330990195274353,17,857066,10
769,LMCI,validation,LMCINetworkLong,769,"M,F",0.8600583090379009,0.7857142857142857,0.844206008583691,0.4973351746713723,0.8036870854467422,0.7719298245614035,0.8,0.6284300088882446,50,857066,10
328,LMCI,validation,LMCINetworkLong,328,"M,F",0.8250728862973761,0.7413793103448276,0.8136558720249707,0.4576538215882478,0.8036870854467422,0.7049180327868853,0.7818181818181819,0.3771536648273468,50,857066,10
204,LMCI,validation,LMCINetworkLong,204,"M,F",0.8425655976676385,0.7692307692307693,0.8361295357003512,0.4804489453929876,0.8036870854467422,0.7258064516129032,0.8181818181818182,0.4169453978538513,50,857066,10
281,LMCI,validation,LMCINetworkLong,281,"M,F",0.8396501457725948,0.7659574468085106,0.8339836129535702,0.4775457195865359,0.8036870854467422,0.72,0.8181818181818182,0.3511217534542084,50,857066,10
841,LMCI,validation,LMCINetworkLong,841,"M,F",0.7813411078717201,0.6987951807228916,0.7838665626219274,0.42123217408050767,0.8036870854467422,0.6258992805755396,0.7909090909090909,0.22594617307186127,50,857066,10
31,LMCI,validation,LMCINetworkLong,31,"M,F",0.8017492711370262,0.7235772357723578,0.8036870854467421,0.44166387334154444,0.8036870854467422,0.6544117647058824,0.8090909090909091,0.2791350781917572,50,857066,10
