,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,PD,test,PDNetworkLong75,23,"M,F",0.6122448979591837,0.23121387283236994,0.6842999272021354,0.3855872019137325,0.7048046590633341,0.1360544217687075,0.7692307692307693,0.01725326105952263,20,286000,8
362,PD,test,PDNetworkLong75,362,"M,F",0.8134110787172012,0.3333333333333333,0.7225188061150206,0.3607535321821036,0.7048046590633341,0.22857142857142856,0.6153846153846154,0.08364824950695038,14,286000,8
191,PD,test,PDNetworkLong75,191,"M,F",0.6880466472303207,0.28187919463087246,0.7429628730890561,0.4206988879711627,0.7048046590633341,0.17073170731707318,0.8076923076923077,0.027960043400526047,15,286000,8
80,PD,test,PDNetworkLong75,80,"M,F",0.7900874635568513,0.32075471698113206,0.7275539917495752,0.37049086117963664,0.7048046590633341,0.2125,0.6538461538461539,0.018183821812272072,24,286000,8
769,PD,test,PDNetworkLong75,769,"M,F",0.7288629737609329,0.3007518796992481,0.7473914098519776,0.4110179349546125,0.7048046590633341,0.18691588785046728,0.7692307692307693,0.021985134109854698,17,286000,8
328,PD,test,PDNetworkLong75,328,"M,F",0.15451895043731778,0.12650602409638553,0.4543193399660277,,0.7048046590633341,0.06862745098039216,0.8076923076923077,0.01579473540186882,50,286000,8
204,PD,test,PDNetworkLong75,204,"M,F",0.60932944606414,0.24719101123595505,0.7180296044649358,0.4254744986485051,0.7048046590633341,0.14473684210526316,0.8461538461538461,0.022676590830087662,15,286000,8
281,PD,test,PDNetworkLong75,281,"M,F",0.8104956268221575,0.3157894736842105,0.7032880368842513,0.337390426787055,0.7048046590633341,0.21739130434782608,0.5769230769230769,0.015752991661429405,50,286000,8
841,PD,test,PDNetworkLong75,841,"M,F",0.5743440233236151,0.24742268041237114,0.7344091239990294,0.4600807355909397,0.7048046590633341,0.14285714285714285,0.9230769230769231,0.020264241844415665,22,286000,8
31,PD,test,PDNetworkLong75,31,"M,F",0.6501457725947521,0.25,0.7048046590633341,0.3921868567010206,0.7048046590633341,0.14925373134328357,0.7692307692307693,0.0197000615298748,19,286000,8
