,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,CN,validation,CNNetworkLong,23,"M,F",0.6997084548104956,0.7365728900255755,0.7215007215007214,0.33692760352538187,0.700937950937951,0.6075949367088608,0.935064935064935,0.30806758999824524,50,856811,10
362,CN,validation,CNNetworkLong,362,"M,F",0.6938775510204082,0.7154471544715447,0.7089947089947091,0.31863855176622147,0.700937950937951,0.6139534883720931,0.8571428571428571,0.48581981658935547,50,856811,10
191,CN,validation,CNNetworkLong,191,"M,F",0.749271137026239,0.7485380116959064,0.7568542568542569,0.344931230298143,0.700937950937951,0.6808510638297872,0.8311688311688312,0.6114400029182434,50,856811,10
80,CN,validation,CNNetworkLong,80,"M,F",0.7871720116618076,0.7955182072829131,0.7996632996632996,0.3793057751537695,0.700937950937951,0.6995073891625616,0.922077922077922,0.43358027935028076,50,856811,10
769,CN,validation,CNNetworkLong,769,"M,F",0.7113702623906706,0.7480916030534351,0.733886483886484,0.34602859782178375,0.700937950937951,0.6150627615062761,0.9545454545454546,0.22706693410873413,50,856811,10
328,CN,validation,CNNetworkLong,328,"M,F",0.7113702623906706,0.7401574803149606,0.7302789802789804,0.33833574049792703,0.700937950937951,0.6211453744493393,0.9155844155844156,0.24691154062747955,50,856811,10
204,CN,validation,CNNetworkLong,204,"M,F",0.7580174927113703,0.7477203647416414,0.7617845117845118,0.34698913331566394,0.700937950937951,0.7028571428571428,0.7987012987012987,0.7240107655525208,50,856811,10
281,CN,validation,CNNetworkLong,281,"M,F",0.7259475218658892,0.7344632768361582,0.7368927368927369,0.33308375298171217,0.700937950937951,0.65,0.8441558441558441,0.5599486231803894,50,856811,10
841,CN,validation,CNNetworkLong,841,"M,F",0.7725947521865889,0.7678571428571429,0.7786195286195285,0.36069033007808515,0.700937950937951,0.7087912087912088,0.8376623376623377,0.6928835511207581,50,856811,10
31,CN,validation,CNNetworkLong,31,"M,F",0.6763848396501457,0.7231920199501247,0.700937950937951,0.32844142967666057,0.700937950937951,0.5870445344129555,0.9415584415584416,0.16929934918880463,50,856811,10
