,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,FTD,validation,FTDNetworkOpt,23,"M,F",0.7667638483965015,0.09090909090909091,0.5009287925696594,0.09442634196535757,0.5312693498452012,0.058823529411764705,0.2,0.025080516934394836,50,207175,6
362,FTD,validation,FTDNetworkOpt,362,"M,F",0.7463556851311953,0.10309278350515463,0.5135448916408669,0.12102438377948582,0.5312693498452012,0.06493506493506493,0.25,0.006126751657575369,50,207175,6
191,FTD,validation,FTDNetworkOpt,191,"M,F",0.8425655976676385,0.1,0.5177244582043343,0.0789723032069971,0.5312693498452012,0.075,0.15,0.0157487615942955,50,207175,6
80,FTD,validation,FTDNetworkOpt,80,"M,F",0.8746355685131195,0.0851063829787234,0.5113003095975233,0.05496706619155599,0.5312693498452012,0.07407407407407407,0.1,0.031252484768629074,50,207175,6
769,FTD,validation,FTDNetworkOpt,769,"M,F",0.7376093294460642,0.0625,0.4619969040247678,,0.5312693498452012,0.039473684210526314,0.15,0.010290500707924366,50,207175,6
328,FTD,validation,FTDNetworkOpt,328,"M,F",0.7201166180758017,0.1111111111111111,0.5230650154798762,0.14619003445534057,0.5312693498452012,0.06818181818181818,0.3,0.015943149104714394,50,207175,6
204,FTD,validation,FTDNetworkOpt,204,"M,F",0.8688046647230321,0.0425531914893617,0.48475232198142415,,0.5312693498452012,0.037037037037037035,0.05,0.06316546350717545,50,207175,6
281,FTD,validation,FTDNetworkOpt,281,"M,F",0.7813411078717201,0.13793103448275862,0.5555727554179567,0.15687524476741654,0.5312693498452012,0.08955223880597014,0.3,0.012118126265704632,50,207175,6
841,FTD,validation,FTDNetworkOpt,841,"M,F",0.760932944606414,0.10869565217391304,0.5212848297213623,0.12327907353417558,0.5312693498452012,0.06944444444444445,0.25,0.01384590845555067,50,207175,6
31,FTD,validation,FTDNetworkOpt,31,"M,F",0.6472303206997084,0.11678832116788321,0.5312693498452012,0.19337170765742195,0.5312693498452012,0.06837606837606838,0.4,0.009636505506932735,50,207175,6
