,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,LMCI,test,LMCINetwork,23,"M,F",0.8017492711370262,0.7043478260869566,0.782968313140727,0.4253176173944482,0.806461634047841,0.680672268907563,0.7297297297297297,0.2770906388759613,50,207462,7
362,LMCI,test,LMCINetwork,362,"M,F",0.7813411078717201,0.708171206225681,0.7913754271512894,0.42709310412693136,0.806461634047841,0.6232876712328768,0.8198198198198198,0.3611842691898346,50,207462,7
191,LMCI,test,LMCINetwork,191,"M,F",0.7696793002915452,0.6973180076628352,0.7827547374961168,0.4187826018438263,0.806461634047841,0.6066666666666667,0.8198198198198198,0.09895478934049606,50,207462,7
80,LMCI,test,LMCINetwork,80,"M,F",0.8075801749271136,0.7295081967213115,0.8060733146940043,0.4439421775619413,0.806461634047841,0.6691729323308271,0.8018018018018018,0.20140278339385986,22,207462,7
769,LMCI,test,LMCINetwork,769,"M,F",0.8046647230320699,0.7219917012448133,0.7992194780987885,0.43787753889794706,0.806461634047841,0.6692307692307692,0.7837837837837838,0.09142457693815231,50,207462,7
328,LMCI,test,LMCINetwork,328,"M,F",0.8017492711370262,0.728,0.806461634047841,0.4427873980068959,0.806461634047841,0.6546762589928058,0.8198198198198198,0.17675276100635529,50,207462,7
204,LMCI,test,LMCINetwork,204,"M,F",0.8163265306122449,0.7364016736401674,0.8101894998446721,0.45005893283954507,0.806461634047841,0.6875,0.7927927927927928,0.1056341677904129,50,207462,7
281,LMCI,test,LMCINetwork,281,"M,F",0.7551020408163265,0.6956521739130435,0.7837255358807083,0.42159225220449714,0.806461634047841,0.5818181818181818,0.8648648648648649,0.0806092694401741,21,207462,7
841,LMCI,test,LMCINetwork,841,"M,F",0.8279883381924198,0.7531380753138075,0.8235088536812676,0.46396498995351043,0.806461634047841,0.703125,0.8108108108108109,0.17401568591594696,50,207462,7
31,LMCI,test,LMCINetwork,31,"M,F",0.8017492711370262,0.728,0.806461634047841,0.4427873980068959,0.806461634047841,0.6546762589928058,0.8198198198198198,0.2967061996459961,50,207462,7
