,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,CN,validation,CNNetworkOpt,23,"M,F",0.4839650145772595,0.4899135446685879,0.4909356725146199,,0.4932232542139663,0.4381443298969072,0.5555555555555556,0.6113770008087158,50,286287,9
362,CN,validation,CNNetworkOpt,362,"M,F",0.478134110787172,0.5326370757180157,0.4964912280701754,,0.4932232542139663,0.4434782608695652,0.6666666666666666,0.48134955763816833,50,286287,9
191,CN,validation,CNNetworkOpt,191,"M,F",0.5102040816326531,0.4939759036144578,0.5127106983144134,0.15445853787112074,0.4932232542139663,0.4581005586592179,0.5359477124183006,0.6541319489479065,50,286287,9
80,CN,validation,CNNetworkOpt,80,"M,F",0.5393586005830904,0.5586592178770949,0.5504815961472307,0.2018951599222732,0.4932232542139663,0.4878048780487805,0.6535947712418301,0.537213146686554,50,286287,9
769,CN,validation,CNNetworkOpt,769,"M,F",0.5335276967930029,0.581151832460733,0.552218782249742,0.22026352649606318,0.4932232542139663,0.4847161572052402,0.7254901960784313,0.46109363436698914,50,286287,9
328,CN,validation,CNNetworkOpt,328,"M,F",0.4897959183673469,0.5358090185676393,0.5063811489508083,0.18524939737799878,0.4932232542139663,0.45089285714285715,0.6601307189542484,0.494354248046875,50,286287,9
204,CN,validation,CNNetworkOpt,204,"M,F",0.5102040816326531,0.52,0.5184382524939801,0.17266495672477356,0.4932232542139663,0.4619289340101523,0.5947712418300654,0.6180201172828674,50,286287,9
281,CN,validation,CNNetworkOpt,281,"M,F",0.46355685131195334,0.4972677595628415,0.47633298933608537,,0.4932232542139663,0.4272300469483568,0.5947712418300654,0.5753032565116882,50,286287,9
841,CN,validation,CNNetworkOpt,841,"M,F",0.478134110787172,0.5095890410958904,0.49076367389060893,,0.4932232542139663,0.4386792452830189,0.6078431372549019,0.5483251214027405,50,286287,9
31,CN,validation,CNNetworkOpt,31,"M,F",0.4752186588921283,0.5287958115183246,0.4932232542139663,,0.4932232542139663,0.4410480349344978,0.6601307189542484,0.5422651767730713,50,286287,9
