,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,PD,validation,PDNetworkLong75,23,"M,F",0.6326530612244898,0.27586206896551724,0.7659548653239505,0.46973324524344934,0.8053870419801019,0.16216216216216217,0.9230769230769231,0.01725326105952263,20,286000,8
362,PD,validation,PDNetworkLong75,362,"M,F",0.8104956268221575,0.38095238095238093,0.7915554477068673,0.44414226951039143,0.8053870419801019,0.25316455696202533,0.7692307692307693,0.08364824950695038,14,286000,8
191,PD,validation,PDNetworkLong75,191,"M,F",0.6938775510204082,0.3225806451612903,0.816731375879641,0.5033244322518172,0.8053870419801019,0.1937984496124031,0.9615384615384616,0.027960043400526047,15,286000,8
80,PD,validation,PDNetworkLong75,80,"M,F",0.8017492711370262,0.40350877192982454,0.8397840330016986,0.501560939060939,0.8053870419801019,0.26136363636363635,0.8846153846153846,0.018183821812272072,24,286000,8
769,PD,validation,PDNetworkLong75,769,"M,F",0.7521865889212828,0.37037037037037035,0.848277117204562,0.5211041065281845,0.8053870419801019,0.22935779816513763,0.9615384615384616,0.021985134109854698,17,286000,8
328,PD,validation,PDNetworkLong75,328,"M,F",0.15743440233236153,0.14749262536873156,0.5265105556903664,0.4463613096820373,0.8053870419801019,0.07987220447284345,0.9615384615384616,0.01579473540186882,50,286000,8
204,PD,validation,PDNetworkLong75,204,"M,F",0.6472303206997084,0.28402366863905326,0.7738413006551808,0.4725682480784522,0.8053870419801019,0.16783216783216784,0.9230769230769231,0.022676590830087662,15,286000,8
281,PD,validation,PDNetworkLong75,281,"M,F",0.8483965014577259,0.44680851063829785,0.8297136617325892,0.48974479901850854,0.8053870419801019,0.3088235294117647,0.8076923076923077,0.015752991661429405,50,286000,8
841,PD,validation,PDNetworkLong75,841,"M,F",0.5626822157434402,0.25,0.7457534578985684,0.4782642879053857,0.8053870419801019,0.14367816091954022,0.9615384615384616,0.020264241844415665,22,286000,8
31,PD,validation,PDNetworkLong75,31,"M,F",0.7055393586005831,0.3221476510067114,0.8053870419801019,0.4862131397721244,0.8053870419801019,0.1951219512195122,0.9230769230769231,0.0197000615298748,19,286000,8
