,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,MCI,test,MCINetwork,23,"M,F",0.749271137026239,0.7013888888888888,0.7426542434394193,0.3442460317460317,0.7554438860971524,0.7013888888888888,0.7013888888888888,0.5899330973625183,50,207462,7
362,MCI,test,MCINetwork,362,"M,F",0.6997084548104956,0.7162534435261708,0.7277707984366275,0.3487756322359341,0.7554438860971524,0.593607305936073,0.9027777777777778,0.050929199904203415,50,207462,7
191,MCI,test,MCINetwork,191,"M,F",0.7288629737609329,0.6868686868686869,0.7260259631490789,0.328899416909621,0.7554438860971524,0.6666666666666666,0.7083333333333334,0.13135069608688354,50,207462,7
80,MCI,test,MCINetwork,80,"M,F",0.7376093294460642,0.7239263803680982,0.7489182021217196,0.3519738481473175,0.7554438860971524,0.6483516483516484,0.8194444444444444,0.05300110951066017,50,207462,7
769,MCI,test,MCINetwork,769,"M,F",0.7026239067055393,0.7052023121387283,0.722606085985483,0.33783620709009676,0.7554438860971524,0.6039603960396039,0.8472222222222222,0.06969129294157028,33,207462,7
328,MCI,test,MCINetwork,328,"M,F",0.7551020408163265,0.7375,0.7639935790061418,0.36302529669876604,0.7554438860971524,0.6704545454545454,0.8194444444444444,0.2144823670387268,23,207462,7
204,MCI,test,MCINetwork,204,"M,F",0.749271137026239,0.7470588235294118,0.7676053880513679,0.36990808228053124,0.7554438860971524,0.6479591836734694,0.8819444444444444,0.18706749379634857,17,207462,7
281,MCI,test,MCINetwork,281,"M,F",0.6559766763848397,0.694300518134715,0.6939209938581798,0.3368894684989305,0.7554438860971524,0.5537190082644629,0.9305555555555556,0.08487925678491592,18,207462,7
841,MCI,test,MCINetwork,841,"M,F",0.7667638483965015,0.708029197080292,0.753890982691234,0.358570525279709,0.7554438860971524,0.7461538461538462,0.6736111111111112,0.7234132885932922,30,207462,7
31,MCI,test,MCINetwork,31,"M,F",0.7696793002915452,0.7084870848708487,0.7554438860971524,0.36143186183359727,0.7554438860971524,0.7559055118110236,0.6666666666666666,0.8260224461555481,35,207462,7
