,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,FTD,validation,FTDNetworkLong75,23,"M,F",0.8367346938775511,0.391304347826087,0.8664086687306503,0.5196064139941692,0.7722136222910216,0.25,0.9,0.008098351769149303,50,286000,8
362,FTD,validation,FTDNetworkLong75,362,"M,F",0.8338192419825073,0.3595505617977528,0.8179566563467493,0.4634638948747201,0.7722136222910216,0.2318840579710145,0.8,0.013906119391322136,50,286000,8
191,FTD,validation,FTDNetworkLong75,191,"M,F",0.7434402332361516,0.2903225806451613,0.8168730650154798,0.48114487553263063,0.7722136222910216,0.17307692307692307,0.9,0.008052497170865536,50,286000,8
80,FTD,validation,FTDNetworkLong75,80,"M,F",0.8862973760932945,0.43478260869565216,0.8223684210526316,0.4770408163265306,0.7722136222910216,0.30612244897959184,0.75,0.01166780386120081,50,286000,8
769,FTD,validation,FTDNetworkLong75,769,"M,F",0.8192419825072886,0.3404255319148936,0.810216718266254,0.45562997399732097,0.7722136222910216,0.21621621621621623,0.8,0.007031237706542015,50,286000,8
328,FTD,validation,FTDNetworkLong75,328,"M,F",0.9183673469387755,0.5172413793103449,0.8393962848297213,0.5213480128893664,0.7722136222910216,0.39473684210526316,0.75,0.06640022993087769,50,286000,8
204,FTD,validation,FTDNetworkLong75,204,"M,F",0.8279883381924198,0.3516483516483517,0.8148606811145511,0.46019792222724104,0.7722136222910216,0.22535211267605634,0.8,0.01143472921103239,50,286000,8
281,FTD,validation,FTDNetworkLong75,281,"M,F",0.7784256559766763,0.3090909090909091,0.8119969040247679,0.4655085843861354,0.7722136222910216,0.18888888888888888,0.85,0.009631614200770855,50,286000,8
841,FTD,validation,FTDNetworkLong75,841,"M,F",0.8425655976676385,0.4,0.8695046439628482,0.5231778425655976,0.7722136222910216,0.2571428571428571,0.9,0.00896258745342493,50,286000,8
31,FTD,validation,FTDNetworkLong75,31,"M,F",0.6151603498542274,0.2235294117647059,0.7722136222910216,0.48148202137998053,0.7722136222910216,0.12666666666666668,0.95,0.013319987803697586,50,286000,8
