,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,EMCI,test,EMCINetworkLong75,23,"M,F",0.7521865889212828,0.717607973421927,0.7518844221105527,0.351602105810477,0.7692455332216639,0.6878980891719745,0.75,0.7625117897987366,500,286000,8
362,EMCI,test,EMCINetworkLong75,362,"M,F",0.7346938775510204,0.7267267267267268,0.749284617532105,0.3539473329014145,0.7692455332216639,0.6402116402116402,0.8402777777777778,0.05906742438673973,28,286000,8
191,EMCI,test,EMCINetworkLong75,191,"M,F",0.7580174927113703,0.7003610108303249,0.746353294249023,0.3501552563381243,0.7692455332216639,0.7293233082706767,0.6736111111111112,0.781615674495697,500,286000,8
80,EMCI,test,EMCINetworkLong75,80,"M,F",0.7725947521865889,0.7364864864864865,0.7704320212171971,0.36822018907813747,0.7692455332216639,0.7171052631578947,0.7569444444444444,0.33446004986763,20,286000,8
769,EMCI,test,EMCINetworkLong75,769,"M,F",0.7259475218658892,0.7267441860465116,0.7455855667225015,0.35439949789439584,0.7692455332216639,0.625,0.8680555555555556,0.08067221194505692,32,286000,8
328,EMCI,test,EMCINetworkLong75,328,"M,F",0.7346938775510204,0.7283582089552239,0.7502442769402567,0.3552277368189859,0.7692455332216639,0.6387434554973822,0.8472222222222222,0.06920784711837769,500,286000,8
204,EMCI,test,EMCINetworkLong75,204,"M,F",0.7405247813411079,0.72782874617737,0.7523904243439418,0.3549491322680516,0.7692455332216639,0.6502732240437158,0.8263888888888888,0.1211940199136734,22,286000,8
281,EMCI,test,EMCINetworkLong75,281,"M,F",0.749271137026239,0.7528735632183908,0.7714440256839755,0.37506490691514704,0.7692455332216639,0.6421568627450981,0.9097222222222222,0.1518389731645584,13,286000,8
841,EMCI,test,EMCINetworkLong75,841,"M,F",0.7230320699708455,0.7308781869688386,0.7469116415410386,0.35856992318458486,0.7692455332216639,0.6172248803827751,0.8958333333333334,0.09052906930446625,21,286000,8
31,EMCI,test,EMCINetworkLong75,31,"M,F",0.7667638483965015,0.738562091503268,0.7692455332216639,0.366490974696757,0.7692455332216639,0.6975308641975309,0.7847222222222222,0.2900928258895874,18,286000,8
