,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,EMCI,validation,EMCINetworkOpt,23,"M,F",0.47230320699708456,0.4180064308681672,0.4694130374092686,,0.49125837520938026,0.38922155688622756,0.4513888888888889,0.9237181544303894,48,239887,10
362,EMCI,validation,EMCINetworkOpt,362,"M,F",0.4868804664723032,0.47305389221556887,0.4954110831937466,,0.49125837520938026,0.41578947368421054,0.5486111111111112,0.6653223037719727,24,239887,10
191,EMCI,validation,EMCINetworkOpt,191,"M,F",0.5306122448979592,0.42704626334519574,0.5148659966499163,0.12993534222865372,0.49125837520938026,0.43795620437956206,0.4166666666666667,0.05491592735052109,53,239887,10
80,EMCI,validation,EMCINetworkOpt,80,"M,F",0.5364431486880467,0.445993031358885,0.5237297599106644,0.1427914489138979,0.49125837520938026,0.44755244755244755,0.4444444444444444,0.0731876939535141,44,239887,10
769,EMCI,validation,EMCINetworkOpt,769,"M,F",0.5451895043731778,0.5,0.5447026800670016,0.17936103012633622,0.49125837520938026,0.4642857142857143,0.5416666666666666,0.0038089135196059942,500,239887,10
328,EMCI,validation,EMCINetworkOpt,328,"M,F",0.5247813411078717,0.46204620462046203,0.5194374651032942,0.15122798894939826,0.49125837520938026,0.44025157232704404,0.4861111111111111,0.052361249923706055,44,239887,10
204,EMCI,validation,EMCINetworkOpt,204,"M,F",0.5043731778425656,0.4370860927152318,0.49801088777219427,,0.49125837520938026,0.4177215189873418,0.4583333333333333,0.9283142685890198,39,239887,10
281,EMCI,validation,EMCINetworkOpt,281,"M,F",0.42857142857142855,0.4166666666666667,0.43652289223897267,,0.49125837520938026,0.3645833333333333,0.4861111111111111,0.43640583753585815,500,239887,10
841,EMCI,validation,EMCINetworkOpt,841,"M,F",0.5481049562682215,0.5317220543806647,0.5568118369625907,0.20265725337754148,0.49125837520938026,0.47058823529411764,0.6111111111111112,0.709132730960846,51,239887,10
31,EMCI,validation,EMCINetworkOpt,31,"M,F",0.46647230320699706,0.5040650406504065,0.4912583752093803,,0.49125837520938026,0.41333333333333333,0.6458333333333334,0.43636295199394226,49,239887,10
