,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,CN,test,CNNetworkOpt,23,"M,F",0.6909620991253644,0.735,0.7172342621259031,0.3406452228086145,0.6891812865497076,0.5951417004048583,0.9607843137254902,0.009845336899161339,76,286287,9
362,CN,test,CNNetworkOpt,362,"M,F",0.6472303206997084,0.6857142857142857,0.6682146542827658,0.3004034125965658,0.6891812865497076,0.5689655172413793,0.8627450980392157,0.33715733885765076,500,286287,9
191,CN,test,CNNetworkOpt,191,"M,F",0.6763848396501457,0.7086614173228346,0.6964396284829721,0.3174040292808853,0.6891812865497076,0.5921052631578947,0.8823529411764706,0.4512547254562378,35,286287,9
80,CN,test,CNNetworkOpt,80,"M,F",0.6618075801749271,0.6898395721925134,0.6794633642930857,0.30234511386972374,0.6891812865497076,0.583710407239819,0.8431372549019608,0.11054576188325882,44,286287,9
769,CN,test,CNNetworkOpt,769,"M,F",0.7317784256559767,0.7261904761904762,0.7381664946680426,0.3311515082223365,0.6891812865497076,0.6666666666666666,0.7973856209150327,0.5098550319671631,53,286287,9
328,CN,test,CNNetworkOpt,328,"M,F",0.6909620991253644,0.7005649717514124,0.7025971792225664,0.3098963821491638,0.6891812865497076,0.6169154228855721,0.8104575163398693,0.8576493263244629,374,286287,9
204,CN,test,CNNetworkOpt,204,"M,F",0.7142857142857143,0.7100591715976331,0.7211042311661507,0.31852200339595294,0.6891812865497076,0.6486486486486487,0.7843137254901961,0.7324978709220886,29,286287,9
281,CN,test,CNNetworkOpt,281,"M,F",0.673469387755102,0.7128205128205128,0.6963536291709665,0.32184133448436636,0.6891812865497076,0.5864978902953587,0.9084967320261438,0.14003446698188782,149,286287,9
841,CN,test,CNNetworkOpt,841,"M,F",0.7230320699708455,0.7021943573667712,0.7239078087375301,0.3170650933924918,0.6891812865497076,0.6746987951807228,0.7320261437908496,0.811129093170166,31,286287,9
31,CN,test,CNNetworkOpt,31,"M,F",0.6676384839650146,0.7046632124352331,0.6891812865497076,0.31500713917285694,0.6891812865497076,0.5836909871244635,0.8888888888888888,0.209617018699646,57,286287,9
