,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,AD,test,ADNetworkLong,23,"M,F",0.8075801749271136,0.5217391304347826,0.7900733179988499,0.45978966756213824,0.8074683726279471,0.3956043956043956,0.7659574468085106,0.010770449414849281,500,756511,9
362,AD,test,ADNetworkLong,362,"M,F",0.7230320699708455,0.4692737430167598,0.7947814836112709,0.4761618103997609,0.8074683726279471,0.3181818181818182,0.8936170212765957,0.01028792280703783,58,756511,9
191,AD,test,ADNetworkLong,191,"M,F",0.7521865889212828,0.48484848484848486,0.7937751581368602,0.4682012828829435,0.8074683726279471,0.3389830508474576,0.851063829787234,0.00917044561356306,500,756511,9
80,AD,test,ADNetworkLong,80,"M,F",0.7317784256559767,0.4588235294117647,0.7730017251293847,0.4480657709002498,0.8074683726279471,0.3170731707317073,0.8297872340425532,0.01019919104874134,500,756511,9
769,AD,test,ADNetworkLong,769,"M,F",0.8104956268221575,0.5323741007194245,0.8007116158711903,0.4722549982064982,0.8074683726279471,0.40217391304347827,0.7872340425531915,0.01103789359331131,500,756511,9
328,AD,test,ADNetworkLong,328,"M,F",0.7376093294460642,0.47058823529411764,0.7853292121909142,0.46131138347547485,0.8074683726279471,0.3252032520325203,0.851063829787234,0.007727991323918104,500,756511,9
204,AD,test,ADNetworkLong,204,"M,F",0.7784256559766763,0.5189873417721519,0.8179269695227143,0.49257501406871795,0.8074683726279471,0.36936936936936937,0.8723404255319149,0.00730671314522624,500,756511,9
281,AD,test,ADNetworkLong,281,"M,F",0.8192419825072886,0.5507246376811594,0.8147282921219091,0.4891398224007863,0.8074683726279471,0.4175824175824176,0.8085106382978723,0.01466435007750988,500,756511,9
841,AD,test,ADNetworkLong,841,"M,F",0.7755102040816326,0.5095541401273885,0.8072886716503738,0.4805279392773965,0.8074683726279471,0.36363636363636365,0.851063829787234,0.01317113172262907,500,756511,9
31,AD,test,ADNetworkLong,31,"M,F",0.8221574344023324,0.5481481481481482,0.8074683726279471,0.48139531441203176,0.8074683726279471,0.42045454545454547,0.7872340425531915,0.014024157077074051,500,756511,9
