,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,EMCI,test,EMCINetworkLong,23,"M,F",0.6793002915451894,0.7010869565217391,0.7092231993299833,0.33790391156462585,0.7593348687883864,0.5758928571428571,0.8958333333333334,0.12106295675039291,500,856811,10
362,EMCI,test,EMCINetworkLong,362,"M,F",0.7346938775510204,0.7250755287009063,0.7483249581239532,0.35268263149415613,0.7593348687883864,0.6417112299465241,0.8333333333333334,0.3296565115451813,12,856811,10
191,EMCI,test,EMCINetworkLong,191,"M,F",0.7201166180758017,0.6962025316455697,0.7261655499720826,0.3314494956343556,0.7593348687883864,0.6395348837209303,0.7638888888888888,0.4987291395664215,38,856811,10
80,EMCI,test,EMCINetworkLong,80,"M,F",0.7259475218658892,0.7116564417177914,0.7369486320491346,0.3424503501034113,0.7593348687883864,0.6373626373626373,0.8055555555555556,0.5175521373748779,21,856811,10
769,EMCI,test,EMCINetworkLong,769,"M,F",0.760932944606414,0.7191780821917808,0.7565431323283082,0.3563393021301184,0.7593348687883864,0.7094594594594594,0.7291666666666666,0.9045772552490234,16,856811,10
328,EMCI,test,EMCINetworkLong,328,"M,F",0.6822157434402333,0.707774798927614,0.7146147403685091,0.34421057880419786,0.7593348687883864,0.5764192139737991,0.9166666666666666,0.14185650646686554,14,856811,10
204,EMCI,test,EMCINetworkLong,204,"M,F",0.7521865889212828,0.7194719471947195,0.7528440815187046,0.3524348530966744,0.7593348687883864,0.6855345911949685,0.7569444444444444,0.6946290731430054,15,856811,10
281,EMCI,test,EMCINetworkLong,281,"M,F",0.7551020408163265,0.732484076433121,0.7611146007816862,0.35998982926503936,0.7593348687883864,0.6764705882352942,0.7986111111111112,0.4124610424041748,12,856811,10
841,EMCI,test,EMCINetworkLong,841,"M,F",0.7084548104956269,0.7109826589595376,0.7285908710217754,0.34232595088954954,0.7593348687883864,0.6089108910891089,0.8541666666666666,0.25200551748275757,17,856811,10
31,EMCI,test,EMCINetworkLong,31,"M,F",0.7463556851311953,0.7355623100303952,0.7593348687883863,0.36086853982262146,0.7593348687883864,0.654054054054054,0.8402777777777778,0.3753466010093689,14,856811,10
