,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,LMCI,validation,LMCINetwork,23,"M,F",0.8163265306122449,0.7319148936170212,0.8072181037846273,0.44919480519480515,0.8016582130316036,0.688,0.7818181818181819,0.22501417994499207,500,207462,7
362,LMCI,validation,LMCINetwork,362,"M,F",0.7959183673469388,0.7286821705426356,0.811392898946547,0.4474642015458341,0.8016582130316036,0.6351351351351351,0.8545454545454545,0.20014697313308716,500,207462,7
191,LMCI,validation,LMCINetwork,191,"M,F",0.8192419825072886,0.7479674796747967,0.8237612173234491,0.4619564709000483,0.8016582130316036,0.6764705882352942,0.8363636363636363,0.09765928983688354,500,207462,7
80,LMCI,validation,LMCINetwork,80,"M,F",0.8250728862973761,0.7540983606557377,0.8280530628170113,0.4670047588719535,0.8016582130316036,0.6865671641791045,0.8363636363636363,0.12965719401836395,19,207462,7
769,LMCI,validation,LMCINetwork,769,"M,F",0.8396501457725948,0.7679324894514767,0.8363831447522434,0.47890116471990163,0.8016582130316036,0.7165354330708661,0.8272727272727273,0.14877784252166748,500,207462,7
328,LMCI,validation,LMCINetwork,328,"M,F",0.8017492711370262,0.7384615384615385,0.820483808037456,0.45607209117413194,0.8016582130316036,0.64,0.8727272727272727,0.07632336020469666,500,207462,7
204,LMCI,validation,LMCINetwork,204,"M,F",0.7784256559766763,0.7164179104477612,0.8033164260632071,0.4398695595285623,0.8016582130316036,0.6075949367088608,0.8727272727272727,0.05762658640742302,500,207462,7
281,LMCI,validation,LMCINetwork,281,"M,F",0.8075801749271136,0.7441860465116279,0.8247756535310182,0.46039641549845634,0.8016582130316036,0.6486486486486487,0.8727272727272727,0.06567443907260895,500,207462,7
841,LMCI,validation,LMCINetwork,841,"M,F",0.7871720116618076,0.7159533073929961,0.8001560671088568,0.43664634685042847,0.8016582130316036,0.6258503401360545,0.8363636363636363,0.0609484538435936,500,207462,7
31,LMCI,validation,LMCINetwork,31,"M,F",0.8250728862973761,0.7297297297297297,0.8016582130316035,0.45136330506228467,0.8016582130316036,0.7232142857142857,0.7363636363636363,0.26134127378463745,500,207462,7
