,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,LMCI,test,LMCINetworkLong50,23,"M,F",0.8104956268221575,0.7368421052631579,0.8129271512892202,0.4500080920399048,0.7994136377757067,0.6691176470588235,0.8198198198198198,0.5164941549301147,23,428575,10
362,LMCI,test,LMCINetworkLong50,362,"M,F",0.7405247813411079,0.6855123674911661,0.775299005902454,0.41570668403843536,0.7994136377757067,0.563953488372093,0.8738738738738738,0.1321420520544052,20,428575,10
191,LMCI,test,LMCINetworkLong50,191,"M,F",0.793002915451895,0.7193675889328063,0.7999961168064617,0.4358718037217606,0.7994136377757067,0.6408450704225352,0.8198198198198198,0.3769916594028473,19,428575,10
80,LMCI,test,LMCINetworkLong50,80,"M,F",0.8250728862973761,0.7478991596638656,0.8190043491767631,0.4597494121839293,0.7994136377757067,0.7007874015748031,0.8018018018018018,0.6443546414375305,22,428575,10
769,LMCI,test,LMCINetworkLong50,769,"M,F",0.8425655976676385,0.7545454545454545,0.8178393911152532,0.47180898500876034,0.7994136377757067,0.7614678899082569,0.7477477477477478,0.874975323677063,500,428575,10
328,LMCI,test,LMCINetworkLong50,328,"M,F",0.7988338192419825,0.7206477732793523,0.7996077974526251,0.4365615937494689,0.7994136377757067,0.6544117647058824,0.8018018018018018,0.48461633920669556,500,428575,10
204,LMCI,test,LMCINetworkLong50,204,"M,F",0.8250728862973761,0.7391304347826086,0.8096070208139173,0.4543114543114543,0.7994136377757067,0.7142857142857143,0.7657657657657657,0.8323522806167603,500,428575,10
281,LMCI,test,LMCINetworkLong50,281,"M,F",0.8163265306122449,0.7449392712550608,0.8195868282075178,0.4567313411851227,0.7994136377757067,0.6764705882352942,0.8288288288288288,0.27930575609207153,8,428575,10
841,LMCI,test,LMCINetworkLong50,841,"M,F",0.7871720116618076,0.7159533073929961,0.7980351040695868,0.4335645402181606,0.7994136377757067,0.6301369863013698,0.8288288288288288,0.3399961590766907,500,428575,10
31,LMCI,test,LMCINetworkLong50,31,"M,F",0.8017492711370262,0.7213114754098361,0.7994136377757067,0.437136000508718,0.7994136377757067,0.6616541353383458,0.7927927927927928,0.6520582437515259,20,428575,10
