,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,PD,validation,PDNetworkLong75,23,"M,F",0.6793002915451894,0.3037974683544304,0.7911914583838875,0.47956125507145914,0.8117568551322494,0.18181818181818182,0.9230769230769231,0.014347418211400509,19,286000,8
362,PD,validation,PDNetworkLong75,362,"M,F",0.8017492711370262,0.37037037037037035,0.7868235865081291,0.43951121054157394,0.8117568551322494,0.24390243902439024,0.7692307692307693,0.04520348832011223,16,286000,8
191,PD,validation,PDNetworkLong75,191,"M,F",0.6326530612244898,0.27586206896551724,0.7659548653239505,0.46973324524344934,0.8117568551322494,0.16216216216216217,0.9230769230769231,0.027895968407392502,14,286000,8
80,PD,validation,PDNetworkLong75,80,"M,F",0.8658892128279884,0.4772727272727273,0.8391773841300656,0.5046878730223036,0.8117568551322494,0.3387096774193548,0.8076923076923077,0.023624077439308167,29,286000,8
769,PD,validation,PDNetworkLong75,769,"M,F",0.7434402332361516,0.36231884057971014,0.8435452560058239,0.5180323503027585,0.8117568551322494,0.22321428571428573,0.9615384615384616,0.021883876994252205,21,286000,8
328,PD,validation,PDNetworkLong75,328,"M,F",0.17201166180758018,0.14457831325301204,0.5167435088570735,0.4278678504368781,0.8117568551322494,0.0784313725490196,0.9230769230769231,0.014914403669536114,500,286000,8
204,PD,validation,PDNetworkLong75,204,"M,F",0.8163265306122449,0.35051546391752575,0.7417495753457898,0.3839591710387916,0.8117568551322494,0.23943661971830985,0.6538461538461539,0.0177842378616333,30,286000,8
281,PD,validation,PDNetworkLong75,281,"M,F",0.8017492711370262,0.39285714285714285,0.8221305508371756,0.4810130543400596,0.8117568551322494,0.2558139534883721,0.8461538461538461,0.019058967009186745,27,286000,8
841,PD,validation,PDNetworkLong75,841,"M,F",0.7638483965014577,0.34146341463414637,0.7839723368114535,0.4435804569930385,0.8117568551322494,0.21649484536082475,0.8076923076923077,0.026558123528957367,20,286000,8
31,PD,validation,PDNetworkLong75,31,"M,F",0.880466472303207,0.4810126582278481,0.8117568551322495,0.47903223076499934,0.8117568551322494,0.3584905660377358,0.7307692307692307,0.03780480474233627,21,286000,8
