,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,MCI,test,MCINetworkLong50,23,"M,F",0.7463556851311953,0.7238095238095238,0.7526172529313232,0.3530733722060252,0.7405604410943607,0.6666666666666666,0.7916666666666666,0.060212090611457825,500,428575,10
362,MCI,test,MCINetworkLong50,362,"M,F",0.6559766763848397,0.6958762886597938,0.6948806532663316,0.3386838049036945,0.7405604410943607,0.5532786885245902,0.9375,0.15175451338291168,19,428575,10
191,MCI,test,MCINetworkLong50,191,"M,F",0.7580174927113703,0.7186440677966102,0.7549902289223898,0.3546174461585328,0.7405604410943607,0.7019867549668874,0.7361111111111112,0.12009347230195999,500,428575,10
80,MCI,test,MCINetworkLong50,80,"M,F",0.7201166180758017,0.6903225806451613,0.723286571747627,0.32792772157629546,0.7405604410943607,0.6445783132530121,0.7430555555555556,0.09099836647510529,500,428575,10
769,MCI,test,MCINetworkLong50,769,"M,F",0.7201166180758017,0.7090909090909091,0.7328831658291457,0.34029965672905105,0.7405604410943607,0.6290322580645161,0.8125,0.09420789033174515,36,428575,10
328,MCI,test,MCINetworkLong50,328,"M,F",0.6822157434402333,0.6894586894586895,0.7040584868788387,0.3261120441965606,0.7405604410943607,0.5845410628019324,0.8402777777777778,0.06391981244087219,500,428575,10
204,MCI,test,MCINetworkLong50,204,"M,F",0.7201166180758017,0.7142857142857143,0.7357621440536014,0.34432701652089404,0.7405604410943607,0.625,0.8333333333333334,0.16982530057430267,24,428575,10
281,MCI,test,MCINetworkLong50,281,"M,F",0.7084548104956269,0.6987951807228916,0.7218732551647125,0.332279669719965,0.7405604410943607,0.6170212765957447,0.8055555555555556,0.1389692723751068,19,428575,10
841,MCI,test,MCINetworkLong50,841,"M,F",0.6909620991253644,0.6807228915662651,0.7039189000558348,0.3182574574916086,0.7405604410943607,0.601063829787234,0.7847222222222222,0.15779706835746765,36,428575,10
31,MCI,test,MCINetworkLong50,31,"M,F",0.7201166180758017,0.7225433526011561,0.7405604410943607,0.35130543848845525,0.7405604410943607,0.6188118811881188,0.8680555555555556,0.09183590859174728,29,428575,10
