,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,FTD,validation,FTDNetworkLong,23,"M,F",0.8688046647230321,0.43037974683544306,0.8599845201238391,0.5151319365518605,0.8119969040247679,0.288135593220339,0.85,0.009582696482539177,500,856811,10
362,FTD,validation,FTDNetworkLong,362,"M,F",0.8396501457725948,0.35294117647058826,0.7976006191950464,0.43936420722135006,0.8119969040247679,0.23076923076923078,0.75,0.008955568075180054,500,856811,10
191,FTD,validation,FTDNetworkLong,191,"M,F",0.7084548104956269,0.2647058823529412,0.798297213622291,0.47219262089072084,0.8119969040247679,0.15517241379310345,0.9,0.006355727557092905,500,856811,10
80,FTD,validation,FTDNetworkLong,80,"M,F",0.9387755102040817,0.5882352941176471,0.8502321981424148,0.5659150757077025,0.8119969040247679,0.4838709677419355,0.75,0.02829296886920929,500,856811,10
769,FTD,validation,FTDNetworkLong,769,"M,F",0.760932944606414,0.29310344827586204,0.8027089783281736,0.45960580660835765,0.8119969040247679,0.17708333333333334,0.85,0.006900569424033165,500,856811,10
328,FTD,validation,FTDNetworkLong,328,"M,F",0.7871720116618076,0.3047619047619048,0.7931888544891641,0.4416395129480364,0.8119969040247679,0.18823529411764706,0.8,0.008892770856618881,500,856811,10
204,FTD,validation,FTDNetworkLong,204,"M,F",0.8571428571428571,0.3950617283950617,0.8303405572755418,0.4786694068728194,0.8119969040247679,0.26229508196721313,0.8,0.010206266306340694,500,856811,10
281,FTD,validation,FTDNetworkLong,281,"M,F",0.8046647230320699,0.33663366336633666,0.8259287925696595,0.47600241154662915,0.8119969040247679,0.20987654320987653,0.85,0.007792475633323193,500,856811,10
841,FTD,validation,FTDNetworkLong,841,"M,F",0.8250728862973761,0.375,0.8602167182662539,0.513027466625748,0.8119969040247679,0.23684210526315788,0.9,0.0061509981751441956,500,856811,10
31,FTD,validation,FTDNetworkLong,31,"M,F",0.7784256559766763,0.3090909090909091,0.8119969040247679,0.4655085843861354,0.8119969040247679,0.18888888888888888,0.85,0.00947600044310093,500,856811,10
