,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,AD,validation,ADNetworkLong,23,"M,F",0.8163265306122449,0.5401459854014599,0.8112648221343873,0.4844793626958667,0.8297833406529058,0.4065934065934066,0.8043478260869565,0.010770449414849281,500,756511,9
362,AD,validation,ADNetworkLong,362,"M,F",0.7055393586005831,0.4540540540540541,0.7932220758307715,0.47932099243915804,0.8297833406529058,0.302158273381295,0.9130434782608695,0.01028792280703783,58,756511,9
191,AD,validation,ADNetworkLong,191,"M,F",0.7346938775510204,0.46153846153846156,0.7824989020641193,0.4585429233047559,0.8297833406529058,0.3170731707317073,0.8478260869565217,0.00917044561356306,500,756511,9
80,AD,validation,ADNetworkLong,80,"M,F",0.7521865889212828,0.49101796407185627,0.8109720392329088,0.48825150408194684,0.8297833406529058,0.33884297520661155,0.8913043478260869,0.01019919104874134,500,756511,9
769,AD,validation,ADNetworkLong,769,"M,F",0.8250728862973761,0.589041095890411,0.8714317083882303,0.55265369501838,0.8297833406529058,0.43,0.9347826086956522,0.01103789359331131,500,756511,9
328,AD,validation,ADNetworkLong,328,"M,F",0.7580174927113703,0.49696969696969695,0.8143390425999122,0.49109892404166633,0.8297833406529058,0.3445378151260504,0.8913043478260869,0.007727991323918104,500,756511,9
204,AD,validation,ADNetworkLong,204,"M,F",0.7696793002915452,0.48366013071895425,0.7843287951983604,0.45407985566084563,0.8297833406529058,0.34579439252336447,0.8043478260869565,0.00730671314522624,500,756511,9
281,AD,validation,ADNetworkLong,281,"M,F",0.8629737609329446,0.6178861788617886,0.847386912604304,0.5373477454222796,0.8297833406529058,0.4935064935064935,0.8260869565217391,0.01466435007750988,500,756511,9
841,AD,validation,ADNetworkLong,841,"M,F",0.7696793002915452,0.49032258064516127,0.79351485873225,0.4649064252745374,0.8297833406529058,0.3486238532110092,0.8260869565217391,0.01317113172262907,500,756511,9
31,AD,validation,ADNetworkLong,31,"M,F",0.8483965014577259,0.5873015873015873,0.8297833406529058,0.5124326593991635,0.8297833406529058,0.4625,0.8043478260869565,0.014024157077074051,500,756511,9
