,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,PD,validation,PDNetworkLong50,23,"M,F",0.10495626822157435,0.1400560224089636,0.4981193884979374,,0.7993812181509343,0.0755287009063444,0.9615384615384616,0.014221576042473316,500,428575,10
362,PD,validation,PDNetworkLong50,362,"M,F",0.6151603498542274,0.25,0.7211841785974279,0.4264394109292068,0.7993812181509343,0.14666666666666667,0.8461538461538461,0.07013843953609467,7,428575,10
191,PD,validation,PDNetworkLong50,191,"M,F",0.7871720116618076,0.39669421487603307,0.8495510798349916,0.5149679536360525,0.7993812181509343,0.25263157894736843,0.9230769230769231,0.033390071243047714,20,428575,10
80,PD,validation,PDNetworkLong50,80,"M,F",0.8396501457725948,0.42105263157894735,0.8073283183693278,0.46248752726126285,0.7993812181509343,0.2898550724637681,0.7692307692307693,0.01648862473666668,40,428575,10
769,PD,validation,PDNetworkLong50,769,"M,F",0.7434402332361516,0.36231884057971014,0.8435452560058239,0.5180323503027585,0.7993812181509343,0.22321428571428573,0.9615384615384616,0.01711408980190754,26,428575,10
328,PD,validation,PDNetworkLong50,328,"M,F",0.7230320699708455,0.31654676258992803,0.779543800048532,0.4504512103392364,0.7993812181509343,0.19469026548672566,0.8461538461538461,0.015830200165510178,500,428575,10
204,PD,validation,PDNetworkLong50,204,"M,F",0.6180758017492711,0.2598870056497175,0.7404149478281971,0.44703806127647183,0.7993812181509343,0.152317880794702,0.8846153846153846,0.04149620980024338,11,428575,10
281,PD,validation,PDNetworkLong50,281,"M,F",0.8833819241982507,0.42857142857142855,0.7427202135404027,0.3991493200676874,0.7993812181509343,0.3409090909090909,0.5769230769230769,0.015786828473210335,500,428575,10
841,PD,validation,PDNetworkLong50,841,"M,F",0.7463556851311953,0.33587786259541985,0.7921620965785005,0.45786798235777826,0.7993812181509343,0.20952380952380953,0.8461538461538461,0.016714589670300484,26,428575,10
31,PD,validation,PDNetworkLong50,31,"M,F",0.6618075801749271,0.30120481927710846,0.7993812181509343,0.4957109217313299,0.7993812181509343,0.17857142857142858,0.9615384615384616,0.02426951937377453,24,428575,10
