,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,AD,test,ADNetworkLong75,23,"M,F",0.7988338192419825,0.5106382978723404,0.7850057504312823,0.45347683146206813,0.7748706152961472,0.3829787234042553,0.7659574468085106,0.01227808091789484,500,286000,8
362,AD,test,ADNetworkLong75,362,"M,F",0.7551020408163265,0.5,0.8133625646923519,0.4906246203171163,0.7748706152961472,0.34710743801652894,0.8936170212765957,0.022187966853380203,24,286000,8
191,AD,test,ADNetworkLong75,191,"M,F",0.749271137026239,0.47560975609756095,0.7831368602645198,0.4561958522010628,0.7748706152961472,0.3333333333333333,0.8297872340425532,0.016023576259613037,500,286000,8
80,AD,test,ADNetworkLong75,80,"M,F",0.7638483965014577,0.4774193548387097,0.7736845888441632,0.44246433798105533,0.7748706152961472,0.3425925925925926,0.7872340425531915,0.01982606016099453,500,286000,8
769,AD,test,ADNetworkLong75,769,"M,F",0.8542274052478134,0.5535714285714286,0.7723548016101206,0.45454614859738607,0.7748706152961472,0.47692307692307695,0.6595744680851063,0.01745583489537239,500,286000,8
328,AD,test,ADNetworkLong75,328,"M,F",0.7900874635568513,0.5068493150684932,0.7888872915468661,0.4580367285534459,0.7748706152961472,0.37373737373737376,0.7872340425531915,0.014916681684553623,500,286000,8
204,AD,test,ADNetworkLong75,204,"M,F",0.7667638483965015,0.5,0.8022211040828062,0.47570090790169256,0.7748706152961472,0.35398230088495575,0.851063829787234,0.007656073197722435,500,286000,8
281,AD,test,ADNetworkLong75,281,"M,F",0.7755102040816326,0.48322147651006714,0.7714922369177688,0.4384580579952346,0.7748706152961472,0.35294117647058826,0.7659574468085106,0.014718085527420044,500,286000,8
841,AD,test,ADNetworkLong75,841,"M,F",0.8483965014577259,0.5806451612903226,0.8137219666474985,0.4957537035261742,0.7748706152961472,0.4675324675324675,0.7659574468085106,0.013425122015178204,500,286000,8
31,AD,test,ADNetworkLong75,31,"M,F",0.7813411078717201,0.4897959183673469,0.7748706152961472,0.44198746975994047,0.7748706152961472,0.36,0.7659574468085106,0.019308732822537422,36,286000,8
